titles,category
"인텔 CEO ""CPU 중요성 높아져…많은 CEO들, 더 많은 공급 희망""",World
"트럼프 “합의할 때 됐다”…이란 케슘섬 타격, 가상화폐 제재로 전방위 압박",World
"키옥시아, 도요타 제치고 日시총 2위…AI가 제조업 왕좌 흔든다",World
"지표는 호황, 구직자는 한숨…AI·감원에 美 취업문 더 좁아졌다",World
"美·이란, 종전 협상 가운데 공습 반복...트럼프 ""계속 대화중""",World
"이란 ""미군 기지 타격"" 주장에…美 ""무슨 소리! 전부 요격했다""",World
"인텔 CEO ""CPU 중요성 높아져…많은 CEO들, 더 많은 공급 희망""",World
"이란 “미군기지 타격”, 미국 “다 요격”…협상 판은 안 깼다",World
"트럼프, 콜롬비아 대선도 개입?…극우 후보 ‘호랑이’ 칭하며 “전폭 지지”",World
"이번엔 가상자산 거래소 제재…이란, 미 '경제적 분노'에 굴복할까",World
"日 키옥시아, 토요타 제치고 시총 2위…1년새 40배↑",World
"우크라 EU가입 속도내나…젤렌스키 ""방공망 절실""",World
"트럼프 ""계속 대화""‥루비오 ""이란, 핵협상 동의""",World
美-이란 교전 격화...종전 협상 우려,World
한밤중 포착된 수상한 사람들…도로 한복판 '왔다 갔다' 뉴욕 하수도에 무슨 일이,World
"“이게 다 이란전쟁 때문”…호주 은퇴비용 1년새 2억 ‘껑충’ 총 10.8억[나우, 어스]",World
“이스라엘이 美 속국이냐” 레바논 공습 중단 하자 이스라엘 내부서 트럼프 비판 속출,World
"키옥시아, 장중 한때 日시총 2위… 도요타자동차 추월",World
대만 총통이 트럼프에게 'TSMC 창업자 자서전' 건네려 한 이유 [임상훈의 글로벌리포트],World
미·이란 걸프해역 무력충돌…미사일 공방에 호르무즈 긴장 최고조,World
"앤트로픽, 보안 취약점 탐지 AI '미토스' 접속 기관 확대…삼성·SK·KISA 합류",World
사상 최대 규모 예고...머스크의 파격적인 요구에 난감한 월가 [지금이뉴스],World
"""한국 정부를 용서하소서""…이스라엘 국회서 오열한 여성 [포크뉴스]",World
이란 혁수대 “미 5함대·공군기지 쐈다” 미군 “모든 공격 실패”…협상 판은 안 깼다,World
"""1분당 9000만원씩 벌어""…머스크, 인류 첫 '조만장자' 눈앞",World
"트럼프, 콜롬비아 우파 대선후보 지지…“엄청난 성공 거둘것”",World
"트럼프 ""협상 중단은 가짜 뉴스""...미 국무 ""핵 포기해야 제재 완화""",World
"이란 ""중동 미군기지들 타격"" 주장… 美 ""미사일 요격"" 반박",World
"트럼프, 콜롬비아 대선 ‘친트럼프’ 후보 공개 지지···“나처럼 국민 사랑해”",World
美 6개주 예비선거 '중간선거 첫 관문'…캘리포니아선 한국계 맞대결,World
"이란, 美 공격에 바레인·쿠웨이트 반격…바레인 하늘길 막았다[이상은의 워싱턴나우]",World
"美 ""이란과 대화 중단 없다…핵도 협상하기로""",World
"네타냐후 레바논 공격 중단에 정적들 ""미 속국이냐"" 비판",World
"앤트로픽, '미토스' 접속 기관 확대…삼성·SK·KISA 포함(종합)",World
"“트럼프 협박 비웃듯”…이란, 美 5함대까지 미사일 겨냥 [핫이슈]",World
"'美 5함대 타격' 이란 주장에 美 ""거짓…모든 공격 성공적 격퇴""(종합)",World
"""미국이 감히"" 부들대는 이스라엘...트럼프 욕설에 내부 분열 시작 [지금이뉴스]",World
협상중에도 국지 교전은 계속‥이란 미군 기지 공격에 미군도 대응 폭격,World
"""보안 검증기간 '90일→30일'로 단축""…트럼프, 'AI 행정명령' 서명",World
'절치부심' 22년만에 토요타 꺾고 시총1위…손정의 역전 드라마,World
교황청 홍보부 장관에 미국인… 트럼프 향한 화해 시도? [이 사람@World],World
"러시아, 상공에서 36개로 쪼개지는 죽음의 무기...유럽 전역 사정권 '비상' [지금이뉴스]",World
“나도 할래”…열차 지붕 올라타는 ‘지하철 서핑’ 美서 확산,World
미 중부군 사령부 “이란 미사일 공격 성공적으로 요격”,World
"이스라엘·레바논 워싱턴서 회담 재개…이란·미군 또 충돌, 중동 '시계 제로'",World
"이란 혁명수비대 “미군기지 타격” 전격 주장…美, 즉각 보복 공습",World
"이란 ""바레인·쿠웨이트 미군기지 타격""… 미국 ""모든 공격 실패""",World
"트럼프, 콜롬비아 극우 대선후보 지지…""나처럼 국민 사랑해""",World
"이스라엘-레바논 휴전협상 재개...트럼프, 사태악화 네타냐후에 '격노'",World
"이란혁명수비대 ""美 5함대 기지 공격""…美 ""이란 공격 실패"" 반박",World
"美 ""민간 선박 공격하려던 이란 드론 3대 격추""",World
"이란 이슬람혁명수비대 ""바레인 주둔 美 5함대 사령부 공격""",World
이란혁명수비대 “美 5함대 기지 공격” 주장…美 “모두 실패”,World
태풍 '장미' 일본 강타…와카야마 최고경보·도쿄도 홍수 비상,World
"레바논 공습중단 과정 체면 구긴 네타냐후…""미 속국이냐""",World
"스페이스X, 750억 달러 역대급 IPO 추진...주당 135달러 목표",World
"이란 ""바레인·쿠웨이트 미군 기지 타격"" 주장에 美 ""모든 공격 요격·무력화""",World
"러시아, 드론 656대·미사일 73발 공습...우크라 최소 22명 사망",World
"이란 ""미군기지 공격 성공"" 주장에…美 ""전부 실패했다"" 반박",World
"이란 ""미 5함대 기지 타격"" 주장에 美 ""미사일 요격 완료""",World
[속보] 이란 “미군 기지 공격”…美 “이란 공격 실패”,World
"이란 '미 5함대 공격시도', 미국 '미사일·드론 요격'…미군 ""이란 향하던 유조선 무력화""",World
"이란 ""5함대 사령부 공격"" vs 미군 ""모두 요격""...불안한 휴전",World
"러시아, 우크라 전역에 드론·미사일 공습…최소 22명사망·100명 넘게 부상",World
"美 “이란 공격은 자위권 행사, 미사일·드론 모두 요격”(상보)",World
이란 “미군기지 공격 성공” 주장에…美 “전부 실패했다”,World
이란 “쿠웨이트·바레인 미군 기지 공격”···美는 “모든 공격 실패” 반박,World
이란 혁수대 “미 5함대 기지 공격”… 미군 “미사일·드론 요격”,World
"미국 ""이란의 미군기지 향한 모든 미사일·드론 공격 실패""",World
[트럼프 스톡커] 필리지수 94% 질주에 불붙은 ‘거품 붕괴’ 논쟁,World
미·일 외신도 지방선거 일제히 주목···“여당 승리 예상”[6·3 지방선거],World
"트럼프, 고성능 AI 모델 '출시 전 검증' 행정명령에 서명",World
"트럼프 '호통'에 공습 접은 네타냐후...""미 속국이냐"" 내부 비판",World
"미 ""이란 향하던 유조선 봉쇄 경고 불응해 미사일로 무력화""",World
[속보] 美중부사령부 “바레인·쿠웨이트로 날아오던 미사일·드론 요격”,World
"美 “이란 모즈타바, 부상 당했지만 살아있어…국정 및 협상에 점점 더 관여”",World
"레바논 공습 중단에 체면 구긴 네타냐후…""미 속국이냐"" 내부 비판",World
"골드만삭스 CEO ""현 시장 상황, 공포보다 탐욕 더 많아""",World
"美국무 “대이란 제재완화, 호르무즈 아닌 핵포기와 연계”",World
"레바논 공습중단에 체면 구긴 네타냐후…""美 속국이냐"" 내부 비판",World
"北, 주한미사령관 ‘단검’ 발언에 “韓을 대중국 억제에 써” 반발",World
"미군 ""이란 향하던 유조선 미사일로 무력화""",World
자유중국 다음은 ‘자유대한’? 트럼프 신왕당파주의의 귀결,World
"미·중의 새판 짜기, 한국이 설 자리는?",World
"트럼프, AI 보안검증 행정명령 서명…초안 대비 검증기간 단축",World
"美 “이란행 유조선에 미사일 발사… 경고 무시했다""",World
“고환 어디 있나? 밟아야 되는데”… ‘거세 논란’ 터진 유명 황소 모자이크 복원 [포착],World
"美, 이란 가상화폐 거래소 제재…""호르무즈 개방 아닌 핵포기 위한 것""",World
"이스라엘·레바논, 워싱턴서 평화협상 재개… 美 중재 나서",World
"트럼프, 연준 탈탈 털었던 ‘충성파’를 정보기관 수장으로",World
"이란 혁명수비대 ""게슘섬 일대서 폭발음""…쿠웨이트는 드론 공격받아",World
"美 국무 “대이란 제재 완화, 호르무즈 개방 아닌 핵 포기에 달려”",World
"트럼프 “오늘도 이란과 협상” 루비오 “제재 완화, 핵포기와 연계”[美-이란 전쟁]",World
"뉴욕증시, AI 낙관론에 3대 지수 최고치 마감",World
"美, 이란 암호화폐 거래소 4곳 제재…경제 압박↑",World
"미군 ""이란 향하던 유조선 봉쇄 경고 불응해 미사일로 무력화""",World
"러, 우크라 전역에 드론·미사일 공습… 최소 22명 사망",World
"이스라엘-레바논, 헤즈볼라 놓고 평화협정 위해 美서 만나",World
AI 낙관론 뉴욕증시 최고치…S&P500·나스닥 9거래일 상승,World
"美국무 ""이란 제재완화는 호르무즈 개방 아닌 핵포기에 연계""(종합2보)",World
"[속보] 미군 “경고 무시 이란행 유조선, 미사일로 무력화”",World
"""공포보다 탐욕이 지배""…월가 거물, ‘초대형 IPO’ 낙관한 이유",World
쿠바 전력난에 '수능'도 취소…직항·호텔도 운영 중단,World
"이스라엘·레바논 워싱턴서 회담재개…美국무 ""문제는 헤즈볼라""(종합)",World
"[서울데이터랩]미국 증시, 반도체 강세 속 혼조 마감…다우 0.45%↑·나스닥 0.03%↑",World
"""이란이 호르무즈 해협 장악...300여 척 통과 신청""",World
[속보] 1520원선 ‘바짝’ 다가선 환율…중동리스크에 비상,World
"미군 ""이란 향하던 유조선 봉쇄 경고 불응해 미사일로 무력화""",World
"트럼프 ""이란과 대화 계속""...미 국무 ""이란, 핵 포기해야 제재완화""",World
"""대화 중단은 가짜뉴스""…트럼프 만류에도 공습 지속",World
젠슨황이 콕 집은 마벨 33% 폭등...뉴욕증시 또 사상 최고치[데일리국제금융],World
막오른 무인전쟁 시대…중국·일본도 드론·로봇·AI 경쟁,World
"中 창신메모리, 시총 444조 간다...美·中, 미래산업 독식하나[글로벌 모닝 브리핑]",World
“장기이식으로 불멸 꿈꾼다”…73세 푸틴이 꽂힌 ‘노화 정복’ 프로젝트,World
“서방 관광객들 안 돌아온다”… 두바이 관광 산업 침체 깊어져,World
미·이란 전쟁 장기화에 “일본 식탁에서 바나나 사라질 것”···이유는?,World
"""외국인도 떠나라"" 겁주더니…러, 우크라에 드론 656대·미사일 73발 퍼부었다",World
‘짜장면쇼’에도 칩 까였다…젠슨황 굴욕 준 中 반도체 여제,World
"“복잡한 中교통, 로보택시엔 기회”…美 긴장한 포니AI ‘역발상’",World
"MS, 오픈클로 기반 도구 공개…사원증형 에이전트 기기도 선봬(종합)",World
"루비오 “이란, 핵 프로그램 협상 뜻…언급조차 거부했는데”",World
"트럼프, 국가정보국 수장에 ‘안보 문외한’ 측근 발탁…충성파 인사 논란",World
"‘나여~ 머스크여’… 스페이스X, 파격적 상장 수수료 요구",World
"손정의 “AI 혁명, 닷컴버블보다 50배 강해…조정은 오히려 투자 기회”",World
‘젠슨 황 효과’ 마벨 33% 폭등…뉴욕증시 일제히 상승,World
"美국무 ""대만 무기판매 지연, 中 때문 아냐…계속 검토중""",World
"국제유가, 이란협상 엇갈린 설명에 1% 상승…브렌트 96달러",World
트럼프 “나 아니면 감옥 갔다” 네타냐후에 욕설… 전쟁 동지 균열,World
"트럼프, 'AI 무규제' 접었다…첨단모델 사전검증 도입(종합)",World
"트럼프, 정보기관 총괄 DNI 수장 대행에 비전문 '충성파' 기용(종합)",World
팔레스타인 유물 탐낸 이스라엘…'영토 병합' 비판에 입법 중단,World
"지원군이 경쟁자로...MS, 오픈AI·앤스로픽 겨냥 첫 자체 추론 모델 내놨다",World
트럼프 또 종전 ‘희망고문’… 강경파 반발속 “1주내 MOU 합의”,World
"“美국방부, 韓-日서 군함 일부 건조 가능성”",World
“현금으로 집 사는 게 유행”…AI 호황이 불러온 美주택 시장 양극화,World
"미 국무장관 ""이란, 핵무기 가지면 북한보다 심각한 존재""…전쟁 당위성 주장",World
"美국무 ""이란 核 가지면 北보다 심각한 존재""…전쟁 당위성 주장(종합)",World
미 공화 잠룡 밴스·루비오 '양강' 구도…'포스트 트럼프'는 누구,World
"미 국무 ""이란 핵 가지면 북한보다 심각한 존재""…전쟁 당위성 주장",World
트럼프·루비오 “이란과 협상 계속 진행 중”…핵프로그램 협상 가능성 시사,World
"美 ""이란, 핵무기 사용했을 것…북한보다 위험""",World
"美국무 ""이란, 우라늄 농축 중단 논의 확약해야 제재 완화""(종합2보)",World
트럼프 ‘호통’ 속 이스라엘·레바논 대화…양측 교전 계속 이어져,World
"‘301조 발표’ 앞둔 USTR “자원 없는 韓, 어떻게 철강 강국 됐겠나”",World
"시험 중 폭발했지만…블루 오리진 ""연말 전 뉴글렌 로켓 다시 쏜다""",World
트럼프 '교전 중단' 선언 후에도 이스라엘·헤즈볼라 공방(종합),World
"앤트로픽, ‘미토스’ 접속 150개 기관 확대…삼성·SK 합류한 듯",World
"美국무 ""이란, 우라늄 농축 중단 논의 확약해야 제재 완화""(종합)",World
"우크라 EU 가입 길 열리나…헝가리 ""양국관계 새 장""(종합)",World
"이란, 중재자 소통 중단...헤즈볼라는 '부분 휴전안' 거부",World
“재택근무 할 때가 좋았지” 했는데…알고보니 청년 실업 원인이였다,World
中 견제 손잡은 베트남·필리핀 “남중국해 항행 자유는 협상 불가”,World
[News & Why] 중간선거 앞둔 트럼프 노림수? 부정선거 음모론자 조기 석방,World
"실리 챙긴 베네수 임시대통령, '트럼프 올인' 마차도는 야인신세",World
美공화 잠룡 밴스·루비오 '양강' 구도…'포스트 트럼프'는 누구,World
"美국무 ""이란, 핵프로그램 요소들 협상하기로 동의…성공 가망성""",World
"“기독교 무너뜨리고 기독교 따라했다, 북 김씨왕조 시작”",World
상장 수수료 후려치는 머스크…스페이스X 파격대우 요구,World
"[속보] 이란, 교착 속 종전 합의안 검토… “미국과는 연락 안 해”",World
"6호 태풍 장미, 일본 규슈 접근…3년 전과 유사 ‘초긴장’",World
"뉴욕증시, 美·이란 긴장 고조…장 초반 혼조세",World
좀처럼 타결 안되는 이란협상 탓인가…공개일정 확 줄인 트럼프,World
좀처럼 타결 안되는 이란협상 탓인가…공개일정 확 줄인 트럼프,World
"키이우 '공포의 밤'…""트럼프, 시진핑에 우크라 종전 지원요청""",World
"우크라 방공망 뚫은 러 미사일…젤렌스키 ""패트리엇 절실""",World
"""지구 종말인가?"" 도시 삼킨 모래폭풍...오뉴월 폭설",World
"이란 매체 ""미국과 지난 며칠간 메시지 교환 중단""",World
"WSJ, 칼럼서 ""李정부, 美 맞서 강경좌파 전환"" 지적",World
“모두 피해!” 하늘 뒤덮은 ‘이것’에 아수라장…중국 ‘충격 근황’,World
"러시아, 차세대 원자력 쇄빙선 건조 박차…북극항로 주도권 노린다",World
"우크라 방공망 뚫은 러 미사일…젤렌스키 ""패트리엇 절실""",World
"이란, 美에 보낸 가장 최근 메시지는 '레바논'(종합)",World
"이란, 미 화물선에 보복 공격...갈수록 꼬이는 종전 해법",World
"UAE 국영석유사, 나프타 수출 재개…오만항구서 환적",World
"[속보] 트럼프, 美 최고 정보수장에 ‘혼돈의 대리인’ 임명",World
"러, 우크라 대공습 직후 ""오늘이라도 종전 가능""",World
트럼프 “이란 합의 다음주 가능”…네타냐후에 “미쳤냐” 레바논 확전 경고,World
"러, 우크라 대공습으로 110여 명 사상...""오늘이라도 종전 가능""",World
"이란 PGSA ""호르무즈 통항 신청 선박 300척 넘어""",World
"“미사일 들이더니 잠수함까지?”…모로코, K방산 3종 저울질 [밀리터리+]",World
젠슨 황 “1조 달러 가치” 한 마디에 23% 급등한 마벨테크놀로지,World
"이란, 대화 중단 선언…걸프해 화물선에 미사일 공격",World
"이라크 남부 해역서 화물선 미사일 피격…이란 ""美 공격에 보복""",World
K컵 여성이 가슴 축소 결심한 이유 “11살 때부터 성추행 시달려”,World
"美 국방부, 펜타곤 기자실 출입 금지",World
시속 150㎞ 롤러코스터서 치킨너겟 먹방…결국 평생 출입금지,World
"‘몸값 1조2500달러’ 스페이스X, 공모주 5% 직원·지인에 배정",World
"이스라엘, 레바논 수도 공격 포기 뒤 남부 강타",World
‘유퀴즈’ 출연하는 젠슨 황은 8위…부동의 ‘세계 1위 부자’ 머스크 재산이 무려,World
"러, 대공습 직후 ""오늘이라도 종전 가능…우크라가 철군해야""",World
"우크라, 5월에도 러 점령지 순탈환…두 달 연속 전선 밀어내",World
이란 “페르시아만서 화물선에 미사일 타격”…美 공격에 보복,World
"러, 우크라에 대규모 미사일 공격…13명 사망",World
"""Jensen was here"" 낙서 한 줄에…대만 휩쓴 '젠서니티' 열풍",World
네타냐후에 격노한 트럼프‥종전 위한 손절 시작됐나,World
"크렘린 ""우크라 평화협상 일시 중단 상태…美와의 접촉은 지속""",World
"러, 우크라 대공습 직후 ""오늘이라도 종전 가능""",World
"이란, 걸프 해역 화물선 공격…“미군 공습에 보복”",World
70억짜리 집 전액 현금으로 산다…호가보다 수십억 비싸도 턱턱 사는 ‘이 사람들’,World
태풍 '장미' 日 규슈 남동쪽 해상 북동진…도요타 조업 중단(종합),World
트럼프 “1주일내 이란과 종전 합의” 낙관…‘강경파 반발’ 걸림돌,World
러 “외국인 떠나라” 경고 후 우크라 대공습…110여명 사상,World
"이란 ‘협상 보이콧’하자… ‘이스라엘, 레바논 공습’ 제동 나선 트럼프",World
"“트럼프, 한국에 핵무기 배치해야”…美전문가들 섬뜩한 주장, 배경은? [밀리터리+]",World
"[올댓차이나] 대만 증시, AI 관련주 매수로 연일 사상최고경신…0.48%↑",World
"WSJ 칼럼서 “李정부, 강경좌파” 규정",World
트럼프 “1주일내 합의 예상”…발목잡은 네타냐후에 ‘격노’,World
"미국, 극비리에 논의 중...러시아 정조준한 '핵 시나리오' [지금이뉴스]",World
"美, 유럽 내 핵무기 배치 확대 논의…폴란드·발트국 거론",World
PSG 우승 뒤 파리서 방화·약탈…누가 물어내나,World
"러시아, ""외국인 떠나라"" 경고 후 우크라 대공습…110여 명 사상",World
"“美, 2.8조 예산 투입… 한·일서 군함 선체 등 조달 검토”",World
‘반바지’ 입고 출근하자 “아저씨 다리털 불쾌하다”…日서 ‘아재 혐오’ 논란,World
"“美 국방부, 2.8조로 한·일서 군함 일부 건조 검토”",World
“나 아니었으면 감옥행”… 재 뿌린 네타냐후에 폭발한 트럼프,World
"이란軍 부사령관 ""미국이 항복 요구…전쟁 불가피""",World
국내서도 발목 잡힌 트럼프의 독주,World
젠슨 황이 SK하이닉스 부스 찾아 남긴 글 ‘깜짝’…내용 보니,World
"이란, 美에 보복…""페르시아만 화물선 미사일 타격""",World
이란 “페르시아만에 순항미사일 쏴 상선 타격” 주장…“美 공격에 대한 보복”,World
"이란 ""페르시아만서 화물선에 미사일 타격""…미국 공격에 보복",World
"""AI가 일자리 뺏은 줄 알았더니""…청년 실업 진짜 원인은 따로 있었다",World
"""떠나라"" 경고 후 '역대급 폭격'…110여명 사상 '초토화'",World
"[올댓차이나] 홍콩 증시, AI 기대에 기술주 매수로 사흘째 상승 마감…H주 3%↑",World
"위고비 없이 100kg 뺀 여성…""성공 비결은 딱 하나""",World
국제유가 하루종일 ‘출렁’…호르무즈서 아슬아슬 무력 공방,World
트럼프 “1주일내 합의 예상”…발목잡은 네타냐후에 ‘격노’,World
"안보리 이사국들, 미국만 빼고 ""이스라엘, 레바논서 철군해야""",World
"이란 ""페르시아만서 화물선에 미사일 타격""…美 공격에 보복(종합)",World
트럼프 '교전 중단' 선언 후에도 이스라엘·헤즈볼라 공방,World
"이란 의회 의장 ""美와 합의에 레바논 공격 중단 포함돼야""",World
"러 ""외국인 떠나라"" 경고 후 우크라 대공습…110여명 사상(종합2보)",World
"트럼프 ""일주일 내 종전 합의""… 네타냐후가 찬물 끼얹나",World
"안보리 이사국들, 미국만 빼고 ""이스라엘, 레바논서 철군해야""",World
"""일주일 내 이란과 마무리"" 트럼프, 종전 합의 자신감",World
"러, 우크라 전역 무차별 공습…""13명 사망·111명 부상""(종합2보)",World
전쟁 끝나기도 전 덮친 폭염… 기후·에너지 ‘복합 위기’ 왔다[페트로-일렉트로],World
"삼성전자, 메타 제치고 세계 시총 10위…테슬라 턱밑까지 추격",World
"비트코인, '이란전쟁 우려'에 7만달러선 붕괴",World
"美 Z세대가 퍼뜨린 온라인 괴담, 스타워즈 제쳤다",World
"폴란드에 핵무기 배치?…“트럼프 행정부, 나토 핵 공유국 확대 검토” [핫이슈]",World
앤스로픽·창신 등 5곳 기업가치 5500조 “기술에 돈까지…미래산업 독식 우려”,World
“한일 기업들과 군함 건조 논의”…美 자국 밖 제작 가능성 열어둬,World
"트럼프, ‘세계 최고 수준’ 해저 탐사망 없앤다···과학계 “학술적 비극”",World
"삼전, 글로벌 시총 메타 제치고 10위...한국 증시, 세계 5~6위 도약",World
베이징~평양 노선 대형 항공기 투입 '시진핑 방북설' 솔솔,World
"이란 군 고위인사 ""美가 항복 요구…전쟁 재개 불가피""",World
"글로벌 자금 몰리는 AI…알파벳, 800억달러 유증 나선다",World
"韓美, 원잠·핵연료·조선 '미래 안보' 담판 나선다",World
오픈AI·앤트로픽·스페이스X 상장 러시…美 증시자금 블랙홀 될까,World
"中정부, ‘마이너리티 리포트’ 현실로 만들었다…“반역자 미리 색출” [핫이슈]",World
"""삼성전자 성과급 어떻게 생각하십니까?""…엔비디아 CEO 젠슨 황의 대답은?",World
"佛 차기 대선, 중도 분열 속 극우 vs 극좌 대결하나",World
"이란 외무장관, '미국과 메시지 중단' 속 파키스탄과 통화",World
"""감자가 공짜"" 수천톤 뿌려도 넘치는 재고…다시 밭에 묻는 이 나라",World
"유엔, ""몇주 안 사상 최강의 '슈퍼 엘니뇨' 현상 발생"" 경고",World
NASA “폭발한 블루오리진 로켓 발사대 복구 2년 예상”,World
"[뉴스특보] 트럼프 ""1주일 내 합의""…'레바논 사태' 최대 변수로",World
트럼프 “1주일 내 합의 예상”…발목 잡은 네타냐후에 ‘격노’,World
"러 재정당국 ""군사비 감당 어렵다"" 경고…푸틴은 ""감축 안돼""",World
"이란 외무, ‘미국과 메시지 중단’ 속 파키스탄과 통화",World
"이란, 협상 중단 선언‥트럼프 ""일주일 내 합의""",World
"비트코인, '이란전쟁 우려'로 두달만에 7만달러선 붕괴",World
"이란 외무, '美와 메시지 중단' 속 파키스탄 측과 통화",World
"""아버지, 한국을 용서하소서"" 예루살렘의 한국인 '오열'",World
"'삼성 성과급' 묻자…젠슨 황 ""가능한 한 많은 보수 줘야"" [포크뉴스]",World
"[영상] ""한국·대만 모두 특별""…젠슨황, 한국 기업인과 '치맥' 만찬",World
한국선 싸늘했던 그녀들…김정은 만나자 울음 터뜨려,World
"'삼성 성과급 논란'에 입 연 젠슨 황…""나는 직원들에게 최대한 보상""",World
"트럼프 ""군대서 빼라"" 했는데…美법원, 트랜스젠더 현역 퇴출 막았다",World
"""한국 vs 대만 반도체 비교하면?""…젠슨 황 답변 들어보니",World
"이란, 미 화물선에 보복 공격...갈수록 꼬이는 종전 해법",World
"EU, 이민자 제3국 추방 허용···‘유럽판 트럼프 정책’ 논란",World
"“美 국방부, 2.8조 예산으로 한국·일본서 군함 일부 건조 검토”",World
"중남미 '블루타이드' 확산, 콜롬비아 대선도 우파 후보가 1위로 결선 진출",World
[포착] 주황색으로 물든 키이우의 밤…푸틴 분노에 우크라 전역 미사일 맹폭,World
"'돈 먹는 하마'된 우크라전… 러 재정 당국, 푸틴에 ""지출 감당 안 돼""",World
"미국, 유럽 내 핵 배치 확대 논의…폴란드 등 관심",World
"""미, 오만에 '이란과 단교' 압박""…중립외교 위기",World
"젠슨 황 ""한국·타이완 모두 매우 특별…비교 중요치 않아""",World
"미, 폴란드·발트국에 '핵 추가 배치' 만지작...러시아 정조준",World
"EU, 불법이민자 '제3국 송환' 허용…수십년 만의 최대 강경책에 논란",World
소수 종목 쏠림? “닷컴 버블 정점과 소름끼치게 닮아” 美 월가 유명 분석가 경고,World
"미국이 극비리에…“유럽에 핵무기 자산 추가배치 검토”, 러시아 견제",World
"美, 나토 동부전선 핵배치 확대 검토…폴란드·발트국 거론",World
"美 사드·조기경보기도 피격…BBC ""이란 반격 예상보다 광범위""",World
"""돈 싸들고 찾아온다"" 사겠다는 곳만 수십 곳…휴머노이드 붐에 웃는 회사",World
"이란, 걸프해 화물선 공격…""오만만 미군 공습에 보복""",World
"트럼프 질책에도…이스라엘, 레바논 공격 지속 의지",World
"“미국 증시 불장, 닷컴버블 정점 때와 기묘하게 닮아”",World
'중동의 중재자' 오만 중립외교 위기…美 '이란과 단교' 압박,World
"이란, 美 수정안에 아직 답변 안해…""美불신에 신중 검토""",World
"""美, 유럽에 핵무기 자산 추가 배치 검토…폴란드·발트국 거론""",World
한 달 동안 7000회 공격한 ‘집념의 푸틴’…점령한 영토 크기는 ‘반전’ [핫이슈],World
日키옥시아 시총 42조엔 돌파..'적층 대신 속도' 승부수 통했나,World
트럼프 지지율 하락에 차기 대권 노리는 美 민주당…잠룡은 누구?,World
"""2026년 미국 증시, 2000년 닷컴 버블 정점 시기와 닮아""",World
中 “제2의 마누스 막아라”…기술 해외이전 빗장,World
"러시아, 우크라 야간 대공습…11명 사망·111명 부상(종합)",World
"'수정, 또 수정'… 트럼프의 종전 협상법",World
트럼프는 대놓고 “공화당 투표하라” 유세…李는 안 되는 까닭,World
식량 2만톤 묶이고 호텔도 철수…쿠바 위기 깊어진다,World
"""미국 증시 불장, 닷컴 버블 정점 때와 기묘하게 닮아""",World
"트럼프, 네타냐후에 “미쳤냐” 욕설…레바논 공격 제동",World
[월드24 날씨] 태풍 ‘장미’로 일본 규슈에 300mm 폭우 예보,World
"“김일성의 개인숭배, ‘미국 장로교 선교사’가 싹 틔웠다”",World
헝가리 새 총리 '오르반 측근' 대통령 축출에 개헌 만지작,World
"젠슨 황, 고향 대만을  ‘AI 슈퍼 허브’로 만든다",World
“한국도 샀는데 왜 안 돼?”…美 F-35 퇴짜 맞은 나라들의 공통점 [밀리터리+],World
"""소프트뱅크 노림수는 전력"" AI, 반도체 넘어 전력 확보전으로",World
"트럼프 ""1주일내 이란과 휴전 연장·해협 개방 MOU""(종합)",World
"러, 미사일 73발·드론 656기 공습…우크라 최소 10명 사망(종합)",World
이란 “걸프해 화물선에 순항미사일 공격…미국 공격 대응”,World
"배터리 공장 레고처럼 조립…中에 밀린 日, 70% 비용 절감 승부수",World
"미국, 유럽에 핵 전력 추가 배치 논의…""핵우산 제공 의지 강조""",World
"‘친트럼프’ 콜롬비아 우파, 6·21 대선 결선행…좌파와 한판 승부",World
국제유가 하루종일 ‘출렁’…호르무즈서 아슬아슬 무력 공방,World
‘축구의 신’ 메시 동상 무슨 일?…인도서 설치 6개월 만에 철거,World
"日소프트뱅크 회장 ""AI 혁명, 닷컴 때보다 50배 더 크다""",World
"버핏 후계자, AI 시대에도 부동산에 첫 베팅… 버크셔 주택 플랫폼 시동",World
"'삼전닉스의 힘' 韓증시, 인도 넘어 '세계 6위 시총'…대만 턱밑",World
"이스라엘, 베이루트 진격 중단…“헤즈볼라, 즉각 휴전 준비”",World
트럼프 “1주일내 합의 예상”…군사보다 외교 해법 강조,World
"""죽기를 기다렸습니다""…라오스 동굴 10일 생존의 기적, 남겨진 두 사람의 운명은 [스프]",World
"“트럼프, 시진핑에 ‘우크라이나 종전’ 위해 도움 청했다”",World
"트럼프, 전 세계 쑥대밭 만들고 손절?…“협상 상관없어, 너무 지루해” 망언 [핫이슈]",World
"“美 국방부, 한국·일본서 군함 일부 건조 검토”",World
"트럼프 ""1주일 내 종전""...'X맨' 네타냐후?",World
"750억유로 베팅한 손정의…""AI 혁명, 닷컴보다 50배 크다""",World
"이란 군사력 와해됐다더니…""중동 미군기지 20곳 피해""",World
"“톤당 100만원이 0원으로”…‘감튀 왕국’ 벨기에, 감자 대란에 밭에 버렸다",World
"러, 항공유 수출도 중단…정유 시설 공습 받고, 유조선 나포 돼",World
"‘마이너리티 리포트’ 현실판?… 中, ‘반역자’ 미리 색출하는 국가 AI 감시망 개발",World
"미국, 유럽에 핵무기 배치 확대 논의…동유럽 국가들 '반색'",World
