titles,category
"[AI픽] ""출근 전 AI 한판 붙자""…SKT 직원들 몰린 수요 챌린지",IT
"“여러분과 경쟁 안 해” 오픈 AI, 기업 고객 향한 ‘러브콜’",IT
"나쿨 두갈 퀄컴 ""AI 핵심은 엣지·로보틱스""…현장 휴머노이드 로봇 등장 [컴퓨텍스 2026]",IT
"'오딘' 넘어 장르 다변화 본격화…라이온하트, 글로벌 시장 도전장",IT
"[르포] ""수천명 쓰면 감당 안 돼""… AI 구독료 폭등 잡는 인텔 '슈퍼클로' 현장 가보니 [컴퓨텍스 2026]",IT
"""응급환자 이송 혁신사업 운영 안정적""…사망 줄고 환자 수용 늘어",IT
"[빌드 2026] MS, 에이전트 위한 새 기기 공개…AI 일상화 시대 선점 나서",IT
"[단독] 최태원 “SK실트론 매각, 실무진이 결정”",IT
"[인터뷰] 배태원 인텔코리아 사장 “AI 사용량 증가에 ‘녹는 토큰’, 대안은 하이브리드 AI”",IT
"""맥북 네오보다 가볍다""… 델, 599달러 'XPS 13' 메인스트림 정조준 [컴퓨텍스 2026]",IT
축지법 쓰는 젠슨 황...방한 기간 '광폭 행보'[1일IT템],IT
[AI 클로즈업] 앤트로픽·오픈AI 상장 임박… B2B 비중이 판가름,IT
페루사막 '나스카 지상화' 2천년이상 보존된 이유는? [과학 유튜브 보니],IT
"""1CPU:8GPU 공식은 깨졌다""…에이전틱 AI가 촉발한 'CPU 역습'",IT
"'지직' 끊기던 카폰에서 손주 해외 영통까지…40년 SKT만, 왜?",IT
스페이스X 실체 다 파봤다…투자설명서에 170번 나온 말,IT
[李정부 1년]인프라 깔고 AI 주권 세웠다…청신호 켜진 이재명표 'AI 고속도로',IT
"MS, 클라우드 안 거치고 AI 에이전트 구동…윈도 온디바이스 AI 강화",IT
"마이크론, 엔비디아 제언에 AI 붐 타고 시총 1조달러 돌파",IT
"립부 탄 CEO ""TSMC는 파트너, 엔비디아는 친구… '뉴 인텔' 개방과 협력"" [컴퓨텍스 2026]",IT
"PC 시대 윈도처럼…MS, ‘AI 에이전트 OS’ 정조준 [MS 빌드]",IT
"고유가 시대, 양수발전의 재발견",IT
"[사이테크+] ""목성급 자기장 가진 외계행성 증거 발견…자기장 세기 첫 추정""",IT
LG헬로서 사라지는 '스포티비'…왜,IT
"""우리 동네 시의원 누가 됐나""…케이블TV, 구석구석 선거방송",IT
앤트로픽 'AI 보안동맹' 한국도 합류… 삼성전자·SK하이닉스·KISA 참여,IT
"MS, 애플 맥미니에 반격…엔비디아 손잡고 AI용 PC 공개",IT
“오픈AI보다 IPO 먼저”… 앤스로픽 몸값 1조달러 육박,IT
젠슨 황 “메모리 부족 지속”… 최태원 “5년 내 생산 능력 2배 확대”,IT
"앤트로픽 '글래스윙' 150곳으로 확대…韓, KISA·삼성·SK 포함(종합)",IT
"인텔 ""CPU·GPU·파운드리·맞춤형 반도체 중심 전략 재정비""",IT
[카드뉴스] 젠슨 황이 한국에 온다,IT
전남친 인스타 염탐하려고 아이디 새로 파는 사람 많더니…“6000원에 마음껏 몰래 보세요”,IT
주민등록상 나이 말고 ‘진짜 내 몸 나이’ 재는 시계 나왔다[후암동 논문 연구소],IT
"립부 탄 인텔 CEO ""새로운 인텔 만들기에 주력""",IT
논란의 '카톡 개편' 주도했던 임원 퇴사에…날 세운 카카오 노조,IT
"[종합] 삼성·SK, 대만서 엔비디아 생태계 핵심 과시…HBM 경쟁 가열 [컴퓨텍스 2026]",IT
[지금 AI] AI와 전력,IT
"“바닷속에 웬 ‘라면냄비’가” 상식 밖 쓰레기 속출하는 바다…치우는 사람, 따로 있다 [지구, 뭐래?]",IT
"젠슨 황, SK하이닉스 부스 깜짝 방문…""HBM4E 더 만들어달라""",IT
"자금 지원처마다 평가, 또 평가…스타트업계 ""이제 제발 그만해달라""",IT
최초 공개 'HBF'부터 'HBM4E'까지… SK하이닉스 차세대 메모리 '정조준' [컴퓨텍스 2026],IT
"최태원 ""생산 2배 늘린다""…젠슨 황 ""제발 더 만들어줘""(종합)",IT
"엔씨 김택진 대표, 젠슨 황과 7일 회동",IT
그의 '입'과 '발'에…주가가 춤춘다,IT
"""AI인프라 투자금 선점해야 경쟁력""… 상장 속도낸 앤스로픽",IT
"HBM5 꺼낸 삼성전자, 시장 우위 강조한 SK하이닉스… 컴퓨텍스 2026서 HBM 주도권 경쟁",IT
'삼성·SK 임원' 구독하는 사장님들…채용 대신 빌려 쓴다,IT
젠슨 황 ‘선택적 침묵’ 왜?... 삼성전자 언급 않고 하이닉스만 칭찬,IT
"판 커지는 AI 베팅 … 4대 빅테크, 올 '1천조원' 쏟아붓는다",IT
1조달러 상장 레이스 … 오픈AI에 선수 친 앤스로픽,IT
[기업 코인 딥다이브] CONX 리브랜딩에도 93% 뚝 |컴투스홀딩스①,IT
"'깐부' 최태원과 하이닉스 부스 본 젠슨황…""제발 더 만들어줘""",IT
"[단독] “K바이오 키우겠다”던 제이랩스, 3년도 못 채우고 철수",IT
UN “올여름 ‘비정상적 폭염’ 확률 80%”…한국도 피할 수 없다는데,IT
"""D램 공급난에 HBM 협상력 커져…내년 계약가격 몇배 상승 전망""",IT
"""유심 바꾸러 갔는데 선불폰 개통""…LGU+ 대리점 직원의 실수?",IT
"최태원 ""SK하이닉스 생산능력 5년 내 두 배로…메모리 2030년까지 부족""",IT
"젠슨 황, 2년 연속 SK하이닉스 찾았다… 'HBM4E'에 친필 사인",IT
엔비디아에 밀린 인텔의 반격…‘18A 양산’ 승부수 던졌다,IT
"중국산 인조 다이아몬드, 반도체 시장서 각광…왜?",IT
스타벅스 논란 후 숨 고르는 이마트…롯데마트는 할인 공세,IT
"최태원 ""웨이퍼 생산능력 5년내 2배 늘린다…공급부족 해소""",IT
젠슨 황 “한국·대만 모두 특별한 파트너…비교 중요하지 않아”,IT
"젠슨 황, 엔씨·업스테이지에 2차 깐부회동까지…로봇·AI 협력 '광폭 행보'",IT
"삼성전자, HBM5 실물 첫 공개… 방열 신기술 SK하이닉스와 격돌",IT
"[DD's톡] ""젠슨 황 효과""…네카오 주가, 희비 엇갈렸다",IT
"[단독]젠슨 황, 8일 현대차·LG 사옥 찾는다…피지컬 AI 협력 논의",IT
"젠슨 황의 자신감 ""컴퓨터 재발명""…판도가 뒤바뀔까[이런일이]",IT
"젠슨 황의 부탁…""SK하이닉스, HBM 더 만들어줘""",IT
주가 들썩이는 '젠슨 황' 파워…실시간 동선 추적 사이트도 등장,IT
[DD퇴근길] 이번엔 삼겹살에 소주다…젠슨 황과 이해진의 ‘삼쏘 회동’,IT
[이재명 정부 1년] 외형 성장 이룬 AI 산업…‘질적 성숙’은 여전히 물음표,IT
"오뚜기까지 日 법인 설립…K푸드, 일본 식탁 쟁탈전",IT
[비즈톡톡] 이름값 못한 넷마블 ‘왕좌의 게임:킹스로드’… 출시 열흘 만에 이용자 72% 감소,IT
"앤트로픽은 IPO 개시, 알파벳은 거액 유상증자…판돈 커지는 AI 산업",IT
"젠슨 황, 하이닉스 부스서 최태원 만나… 소캠2 보며 “아름답다”",IT
엔비디아 손잡은 네이버 'AI 영토' 확장…국방까지 광폭 행보,IT
"최태원 회장 ""향후 5년간 웨이퍼 생산 능력 2배로… 2030년까지 메모리 부족""",IT
"젠슨 황, 8일 韓 AI·로봇 스타트업 만난다",IT
"""엔씨에 무슨 일이""…젠슨 황 회동 기대감에 30만원선 회복",IT
'한국 로봇' 콕 집은 젠슨 황… 관련주 뛰고 동선 지도까지 나왔다,IT
최태원 “HBM 부족 2030년까지 지속… 생산능력 5년 내 2배 확대”,IT
"“젠슨 황 어디 가나”…방한 일정 추적 사이트까지 등장, 엔비디아 수혜주 들썩 [only 이데일리]",IT
"눈앞에 다가온 휴머노이드 시장… 삼성전자 파운드리, 초기 고객사 기반 확대에 전력투구",IT
"최태원 SK 회장 ""5년 내 SK하이닉스 캐파 2배로 확대할 것""",IT
"""구글·오픈AI도 눈독 들인다""…네이버가 던진 1조 '승부수'",IT
"""2분기 범용 D램 가격 1분기보다 최대 63% 상승 전망""",IT
"젠슨 황 ""40년 된 PC 재발명할 때""...N1X 이어 N2X·N3X로 AI PC 확장 선언",IT
AI 추론 전환이 쏘아올린 D램 가격…2분기 최대 63% 급등 전망,IT
"앤트로픽, 美 상장절차 착수…오픈AI와 'AI 상장 1호' 경쟁 본격화",IT
"AI 모델 경쟁, 국방으로 번진다…네이버·NC AI 가세",IT
"[컴퓨텍스 2026]젠슨 황, '탄탄한 공급망' 과시… “HBM 부족 우려 없다”",IT
[컴퓨텍스 2026]삼성·SK “AI 투게더”…나란히 메모리 공급망·기술력 과시,IT
"앤트로픽, EU 사이버보안청에 AI '미토스' 개방 예정…韓은 언제쯤?",IT
"판촉 경쟁 숨고르기…통신 3사, 갤럭시 S26 지원금 하향",IT
"Arm ""AI 에이전트가 CPU 시장 키운다... 성장세 이례적""",IT
블루오리진 로켓 발사대 ‘초토화’…우주서 본 폭발 현장 [우주서 본 지구],IT
연봉 ‘542억원’ 젠슨 황 ‘삼성 성과급’ 질문에…“난 직원들에게 최대한 보상”,IT
“젠슨 황 어디쯤 왔나”…방한 앞두고 ‘발자취 추적 사이트’까지 등장,IT
"또 협의체, 또 연구반…콘텐츠사용료 갈등 키운 정책 공백 [강소현의 방송통신문]",IT
동접 16만 K-인디게임 'TBH: 태스크바 히어로'…흥행 속 서버 안정화 과제 남아,IT
[기고] 카카오 위기의 진짜 범인은 누구인가,IT
"체크포인트 ""AI 기반 신제품 'AEV로 한국 시장 공략""",IT
중동 위기에도 통했다…하나증권 외화채 흥행에 증권가 '촉각',IT
"""우리집 PC가 AI 두뇌 된다"" 젠슨 황, 엔비디아 AI PC 공개",IT
젠슨 황 '택진이형'도 만난다…게임 넘어 '피지컬 AI' 협력 주목,IT
"“AI 빅6 가치 11조 달러, 뉴스만 공짜로 삼켰다” 세계 언론 ‘생존’ 화두, 빅테크에 ‘뉴딜’ 요구",IT
"송재혁 삼성전자 CTO ""HBM5 미세공정 도입…1나노 한계 깰 것""",IT
"'상장 문턱서 고배' 파블로항공, 사업화가 관건",IT
"‘더치페이’ 돈 계산 머리 아픈데... 아이폰, 영수증 찍으면 알려준답니다",IT
"젠슨 황, 삼성전자 성과급 질문에 ""직원들에 가능한 많이 보상해 줘야""",IT
바다 일렁이는 천체 ‘타이탄’ 탐사 준비 속도…핵심장치 ‘방열판’ 시험 성공,IT
"상선 목표 88% 채운 삼성중공업, 해양서도 4.3조 FLNG 수주",IT
"젠슨 황 엔비디아 CEO, tvN '유퀴즈' 출연한다",IT
"젠슨 황, 엔씨 김택진도 만난다…게임 넘어 피지컬AI 접점 찾나",IT
"젠슨 황 ""직원 보상은 다다익선...나는 그렇게 한다""",IT
"[컴퓨텍스 2026] 삼성전자, HBM5 시제품 첫 전시…송재혁 ""HPB·2나노 베이스 다이 준비""",IT
"오바마 전 美 대통령 인스타 해킹, 알고보니 AI 상담 챗봇 탓",IT
"씨어스, 모비케어 UAE 초도물량 출하 임박...FDA·중동 모멘텀 부각",IT
"젠슨 황, 韓서 '택진이형' 만난다…게임·피지컬AI 협력 주목",IT
아이폰 울트라 색상 유출…화이트 모델 첫 공개,IT
"삼성전자, HBM5서 기술 초격차 시동…발열 낮춘 'HPB' 적용 추진",IT
젠슨 황이 찍으면 무조건 뜬다?···방한 장소·테마주 주가 실시간 추적 사이트 등장,IT
"AI, 로봇… 젠슨 황 방한이 몰고 올 '포스트 반도체' 바람 ",IT
"[단독] LG유플러스 대리점, 무료 유심 교체한다더니 서류 위조해 무단 개통",IT
“최대 폭발력 규모 3.5 지진과 맞먹어”… 로켓 고체연료 얼마나 위험한가,IT
"AI PC 판도 '급변'…HP·에이수스, '엔비디아 RTX 스파크' 동맹",IT
"엔비디아 ‘RTX 스파크’, 윈도우 ARM으로 고성능 PC 재창조할까 [고든 정의 TECH+]",IT
"블루오리진 폭발, 달 탐사계획까지 휩쓸었다…발사대 복구 2028년",IT
젠슨 황 방한 때 네이버 이해진과 AI 팩토리 구상 공개 [팩플],IT
반도체에 웃은 한국 증시…인도 제치고 세계 6위로 부상,IT
"젠슨 황, 방한 중 김택진 엔씨 대표와 회동",IT
젠슨 황 동선 따라가는 웹사이트까지 등장…관련주 정보도 담았다,IT
인류 문명 탄생 ‘비옥한 초승달 지대’ 형성의 비밀 풀었다 [달콤한 사이언스],IT
블루오리진 로켓 폭발로 주춤한 미국...“이 때다” 싶어 바짝 쫓아오는 중국,IT
치사율 최대 90%인데 백신도 없다…에볼라 재확산에 전 세계 비상사태,IT
"삼성전자, HBM5 목업 첫 공개⋯발열 방지 'HPB' 기술도",IT
"""우리도 만들고 있습니까?"" …李 대통령 언급한 'MMR' 뭐길래",IT
"김택진 엔씨 대표, 젠슨 황 만난다...게임·피지컬 AI 협력 논의 전망",IT
"李 대통령 ""행정 전반에 AI 즉시 도입하라""…'용역 관행'에 직격",IT
"압박 수위 높이는 카카오 노조…홍민택 CPO 퇴사에 ""회피형 퇴장""",IT
"엔비디아 젠슨 황, 엔씨 김택진 만난다…'AI·게임' 협력 주목",IT
"""내가 공 던질 수 있을까?"" 젠슨 황 뜨기도 전에 ""옆테이블 잡아""",IT
NASA “블루오리진 발사대 복구 2028년 전망… 스페이스X 대안 검토”,IT
"젠슨 황, 성과급 질문에 ""내 직원들에게 물어보라""",IT
"젠슨 황 ""강한 성장 위한 HBM4 공급 이미 확보""",IT
"삼성전자, 8세대 HBM5 실물모형 첫 공개… 시장 선점 나선다",IT
"젠슨 황, 삼성전자 성과급 이슈에…“임직원에 최대한 돈 많이 줘야”",IT
축구 헤딩 '단 한 번'에도 뇌세포 손상 신호 나타났다,IT
"""우리가 x86 생태계 깨부순 주역""… 퀄컴, 엔비디아 추격에도 '여유' [컴퓨텍스 2026]",IT
삼성 성과급 묻자… 젠슨 황 “직원들은 가능한 한 많이 받아야”,IT
"WBD 합병 후폭풍...美CBS 기자 ""편집국장이 시사 프로그램 망가뜨렸다""",IT
"젠슨 황·김택진 만난다…""그래픽카드 팔던 시절부터 깐부""",IT
"“나노 플라스틱 뇌까지 간다”…부산대, 숨은 이동 경로 규명",IT
"카카오 노조, 책임경영 부재 비판…""문제만 남기고 경영진은 떠나""",IT
"우나스텔라, 335억원 투자 받았다…""유인 우주비행 로켓 개발 박차""",IT
"‘몸값 1조달러’ 앤트로픽, 상장 신청서 제출…오픈AI보다 빨랐다",IT
삼성·구글 합작 ‘AI글라스’ 내달 본격 출시,IT
통신사 과열 마케팅에 알뜰폰 ‘2만명’ 이탈,IT
"[카카오 리셋①] 고강도 쇄신, 종착지는?…리더십 시험대",IT
원가 절반이 메모리…스마트폰 2강 파이 더 키우나,IT
젠슨 황 방문 임박에 '동선 사이트'까지 등장…관련주 추적도,IT
[데스크칼럼] 젠슨 황의 스텝에 춤추는 국내 기업 주가,IT
"네이버, 엔비디아와 ‘글로벌 AI팩토리’ 만든다",IT
앤트로픽이 끌고 젠슨 황이 띄웠다…SKT 주가 '훨훨',IT
"""삼성전자 '6억' 성과급 어떻게 생각하세요?""…젠슨 황, 소신 발언",IT
[李정부 1년] 방송미디어 새 판 짜기…방미통위 출범·공영방송 개편 착수,IT
스페이스X IPO가 쏘아 올린 우주경제…K-우주기업 재평가 신호탄,IT
"[유미's 픽] ""국방 AI 잡아라""…네이버·SKT·삼성SDS, 'KCCS 전초전' 돌입",IT
티맥스 ‘가이아 큐브’ 또 공식 출시?… 임금체불 속 1년 만에 일반인 공개,IT
"LG이노텍, 인텔 'EMIB'용 기판 공급망 노린다…SK하이닉스에 샘플 공급",IT
"젠슨 황, 이번엔 '유퀴즈'서 유재석 만나 창업 스토리 전한다",IT
"젠슨 황, 유재석 만나 ‘성공 비결’ 푼다… 방한 중 ‘유퀴즈’ 녹화",IT
'변화'냐 '변질'이냐...디캠프 내부 갈등 격화,IT
젠슨 황은 왜 한국에 공을 들일까,IT
"우주발사체 스타트업 우나스텔라, 335억 투자 유치",IT
"젠슨 황 ""N1X는 시작…N2X·N3X로 AI PC 확대할 것""",IT
"다리 20개 '성게 로봇' 화제…""어느 방향이든 이동""",IT
"‘카톡 개편’ 홍민택 CPO 퇴사에…노조 ""책임 회피 반복""",IT
젠슨 황이 찍은 한국 로보틱스…피지컬 AI 핵심 거점 부상하나,IT
소맥회동에 유재석 만남까지…젠슨 황 일정 추적 사이트 등장 [only이데일리],IT
"구글 모회사 알파벳, 120兆 유상증자…AI 실탄 확보",IT
"외산 대신 국산…국방부, 국방 AI 기반 직접 만든다",IT
안경 이어 펜던트까지…웨어러블 시장 장악 향한 메타의 도전,IT
"[단독]젠슨 황, 엔씨 김택진도 만난다...피지컬 AI 협력 논의 가능성",IT
"삼성 파운드리, 미세공정 우위·전력 비용 효율 '투트랙' 공략 나섰다",IT
"[테크데이, '판'이 바뀐다]<11>인텍플러스, 반도체 기판·패키징 검사 장비로 글로벌 공략 강화",IT
"‘우주 발사체’ 개발 우나스텔라, 시리즈 B 335억원 투자 유치",IT
"태풍 '장미' 특보 발효, 역대 세 번째로 일러…남해안·제주도해안 너울 주의",IT
"몸속 오메가-6가 대사과정 거쳐 암세포 전이 원천 차단…""세계 첫 규명""",IT
식품업계 ‘고단백’ 열풍에 단백질 부족 현상 심화,IT
네이버-엔비디아 동맹 선언…“글로벌 AI팩토리 구축”,IT
"""아이폰 울트라, 증기 챔버 냉각 기술 적용…발열 잡는다""",IT
"[AI픽] 네이버·엔비디아, 글로벌 AI팩토리 구축 나선다",IT
e심 대중화의 벽…남은 과제는 ‘소비자 인지도’,IT
다음달부터 LG헬로서 '스포티비' 못본다…블랙아웃 현실화,IT
"늦어지는 애플 AI 스마트안경…삼성, 메타 독점에 승부수",IT
"[AI는 지금] 美 플로리다주, 오픈AI에 첫 주정부 소송…챗GPT 책임론 확산",IT
"올릭스, 로레알·와이스서 1100억 투자 유치…글로벌 공룡들 ‘베팅’",IT
7월부터 LG헬로비전에서 SPOTV 채널 빠진다,IT
"파업 전 비판수위 높이는 카카오 노조…""홍민택 퇴사도 직원 피해""",IT
엔비디아와 손잡은 네이버클라우드 …글로벌 'AI 팩토리' 동맹 강화,IT
"카카오 파업 위기에 준신위 등판…""국민 불편 안 된다"" 노사 중재 나서[only이데일리]",IT
"“시총 1조달러 축하” 엔비디아·SK하이닉스, 차세대 AI 인프라 협력 강화 [GTC 타이베이]",IT
"젠슨 황·이해진, '삼쏘 회동'서 나눌 이야기는 [IT클로즈업]",IT
"""모든 AI 처리에 고성능 GPU만 쓰지 않는다... CPU 역할 ↑""",IT
"HPE, AI 서버 특수에 '어닝 서프라이즈'…시간외서 30% 급등",IT
"전기차 배터리 1위 CATL, 1~4월 점유율 40% 넘겨",IT
"""대만 없인 루빈도 없다"" 황 CEO 공언… 'AI 팩토리' 생산 가속",IT
"""전 여친 스토리 몰래 봐도 기록 안 남아""…인스타, 유료 요금제 내놨다",IT
탄소 묻으며 수소를 캐낸다…현무암의 1석2조 ‘마법’,IT
“완벽해야죠” “중간만 가도 뭐”…더 성공한 쪽은 뒷사람입니다,IT
"LGU+, 국가유공자·제대군인에 알뜰폰 요금제 소개",IT
"파트너에서 경쟁자로…포드, ESS 업고 K배터리 맹추격",IT
"""갤럭시 VS 아이폰, 날씨가 왜 달라?""… 기상청이 밝힌 뜻밖의 이유",IT
AI시대 'MS-엔비디아 동맹' 급부상[글로벌AI브리핑],IT
"큐리언트, 모카시클립 유방암 효능 검증 본격화…임상 2상 첫 환자 투약",IT
갤럭시Z폴드8 모형·실물 사진까지 등장…더 넓어진 화면비 주목,IT
599달러 맥북에 놀란 PC업계…윈도 반격 나섰다[모닝폰],IT
"“당분간 서학개미로 살아야”…전세계 돈 빨아들일 세 공룡, 릴레이 상장",IT
"[컴퓨텍스 2026] 아닐 난두리 인텔 ""AI 인프라, 더 넣는 시대 끝났다…제온6+·18A로 효율 승부""",IT
"앤스로픽, 오픈AI보다 먼저 IPO 신청… ‘1조달러 AI 전쟁’ 선점 나섰다",IT
"뇌 노화 늦추는 최적 수면 시간은?… 여성 6.5~7.8시간, 남성 6.4~7.7시간",IT
젠슨 황 만찬에 韓 로봇 스타트업…엔비디아 투자 접점 확대,IT
"인텔 ""에이전틱 AI 시대, CPU 중요성 다시 커진다""",IT
스트레스 받으면 ‘자폭’하는 뇌세포 지키자…방어 메커니즘 최초 규명,IT
삼성SDS 출신 대표 수혈한 엠로… 美 B2C 기업 정조준,IT
"네이버, 월드컵 중계 부분 유료로…출시 2년 치지직 수익화 시동",IT
“무릎·어깨에서 ‘뚝뚝’ 소리…언제 병원 가야 할까?”,IT
[사이언스카페] 공룡도 ‘악어의 눈물’ 흘렸다…과도한 염분 배출,IT
[비즈톡톡] 젠슨 황은 왜 처음으로 ‘코리아 나이트’를 열었을까,IT
“오픈AI보다 먼저” IPO 선수 친 앤스로픽...기업 가치 1조달러 육박,IT
"'지각생' 우려냐 '계산된 정공법'이냐…애플, 첫 스마트 안경 내년 말 출격",IT
"""안방 극장 6년 묶는다""…LG·넷플릭스 '거실 동맹'의 내막",IT
"""애플 첫 폴더블 코앞에""…삼성, '폴드 울트라'로 승부수 될까",IT
"발동 걸린 ‘빅테크 역대 최대 상장 러시’…앤트로픽, IPO 신고서 비공개 제출",IT
‘깐부 젠슨황’에 환호하는 LG·두산·NAVER…“삼전닉스 부럽지 않아”,IT
"5일 방한 젠슨황, 韓과 '피지컬 AI' 협력 어디까지?…시장 초미 관심 [AI 클로즈업]",IT
"양자클러스터, 선거 공약이 아니라 산업 전략이어야 한다",IT
"엔비디아, PC용 AI 칩 출시…인텔·AMD에 도전장",IT
오일 파워 누른 반도체 파워,IT
“주사 한 방이면 끝”… 유전자 치료제 개발 경쟁,IT
"美, 中기업 해외 자회사에도 첨단 반도체 수출 금지",IT
"최태원-젠슨 황, AI 인프라 다음 그림 그렸다",IT
"최태원·젠슨 황, 타이베이서 비공개 회동…AI 파트너십 재확인",IT
대만 달군 젠슨 황-韓기업 깐부 회동…SK·네이버와 AI 밀착(종합),IT
"젠슨 황 ""서울이 원하면 GTC 열 것...韓 로보틱스 발전에 기여 바래""",IT
"젠슨 황 ""韓 로보틱스 투자 검토⋯서울 GTC 개최도 가능""",IT
"[포착]'아이돌 스타급 인기' 젠슨황, 사인 요청 '팬'들에 닭튀김 나눔",IT
[르포] 셔터 내려가고 통제 불능에 '아찔'… 젠슨 황 '한국 파트너 나잇' 혼돈 그 자체,IT
"'방한 예고' 젠슨 황 ""韓, 로보틱스 투자 관심""...최태원 회장과 별도 회동(종합1보)",IT
"삼성 사장단, 호암상 시상식서 화기애애…전영현 ""반도체 열심히 해야죠""(종합)",IT
"""서울서 엔비디아 GTC 열고파""…젠슨황, 韓 기업에 '무한 애정'",IT
"[종합] 젠슨 황, 방한 앞두고 韓 파트너십 띄웠다…“엔비디아 생태계 핵심”",IT
"젠슨 황 ""한국 로보틱스 투자 검토…GTC 서울 개최도 가능""",IT
"‘12회는 너무 길다’ ‘1회 보다 말았다’ 이런 사람 많다더니…넷플릭스, 특단의 조치",IT
"젠슨 황 ""SK하이닉스 큰 성공 자랑스러워""…HBM 동반자 관계 재확인",IT
"""앱스토어 중심 시대 저문다""… 퀄컴 아몬 CEO가 지목한 '새 디지털 주인' [컴퓨텍스 2026]",IT
"“한국은 엔비디아 생태계 핵심 축”… 젠슨 황, 로봇 산업 협력 확대 시사",IT
"""노트북 꺼져도 밤새 일한다"" 구글, 24시간 자율AI '스파크' 출시…韓 언제쯤",IT
"[단독] 류중희 리얼월드 대표, 젠슨 황 만났다",IT
"""집 청소 무료로 해드려요""…한 스타트업의 파격 실험",IT
[카드뉴스] AI가 입시판을 뒤집다,IT
"[컴퓨텍스 2026] 인텔 ""GPU만으론 부족…에이전틱 AI는 CPU 밀도·네트워크""",IT
"퀄컴, 첫 독자 데이터센터 브랜드 '드래곤플라이' 기습 공개…""엔비디아에 도전장"" [컴퓨텍스 2026]",IT
5월 이동전화 번호이동 58만4205건…SKT로 이동 가장 많았다,IT
“하루 더 버틸걸” “또 오를 줄은 몰랐다” 20% 폭등→하루새 30% 또 폭등…난리 난 국민포털,IT
삼성 ‘차세대 신약기술’ 선점 나서...바이오벤처 펀드 4420억원으로 확대,IT
"BOE, 이달 중순 IT 8세대 OLED 양산 출하식...수율 30% 이하 추정",IT
"오스코텍, 美 아지오스와 1조원 규모 세비도플레닙 기술이전 계약",IT
"최태원, GTC 타이베이 참석⋯엔비디아와 'AI 메모리 동맹' 재확인",IT
"삼성전자, 1Q D램 점유율 38.5%로 1위…하이닉스와 격차 벌려",IT
"김승연 회장 ""한화에어로 사고, 애통한 심정""…특별대응TF 지시",IT
"결국 파업으로 가나… 카카오 노조 ""10일 부분파업·판교 집회 병행""",IT
"삼성, 스마트안경 '메타 독점' 깰까… 애플 출시 연기도 '호재'",IT
"두산에너빌리티, 사우디서 8400억원 발전소 수주",IT
AI 시대 전력 확보 나선 SK…정승일 전 한전 사장 전진 배치,IT
VC도 증시도 소프트웨어에서 피지컬 AI로… 5년 새 투자 5배 늘었다,IT
"젠슨 황이 공개한 AI 노트북용 칩... 성능은 물음표, 삼전하닉엔 이득",IT
"[AI는 지금] '가성비 AI' 다음은 코딩 에이전트…중국 AI, 韓 압박 거세진다",IT
"MS, 부산에 125MW급 데이터센터 추진...올해 10월 착공 예정(only 이데일리)",IT
"美, AI칩 중국 우회 수출 차단... 中 ‘美 제재 덕에 반도체 기술 발전’",IT
"1시간 24분마다 우주서 온 미스터리 전파, 정체는 백색왜성 쌍성계",IT
"엔비디아, 韓과 ‘AI팩토리’ 협업 강화…디지털트윈·로봇 등 훈련·검증 본궤도",IT
오스코텍도 1조 계약… 렉라자 이어 3번째 신약 기술수출 성공,IT
기업만 챙기고 우리는?…K-스틸법 앞두고 청와대 찾은 노조,IT
“성과급 기준 공개하라” 셀트리온도 창사 25년 만에 노조 출범,IT
[기업 코인 딥다이브] FNCY 접고 MBX 실수요 시험대 | 넷마블②,IT
국방AX 힘주는 네이버…‘유비파이’ 투자,IT
"엔비디아 젠슨 황 효과…네이버, 3거래일 상승률 36% 급등",IT
카톡·카카오페이 괜찮을까… 고용불안에 부분파업한다는 카카오 노조,IT
"엔비디아, 中 유니트리와 손 잡았다…휴머노이드 연구 플랫폼 공개",IT
"젠슨 황, 이번엔 성수서 ‘삼쏘 회동’…최태원·구광모·이해진 총출동",IT
"한미약품, 美 릴리에 장 질환 신약 기술수출",IT
"삼성전자, 글로벌 D램 1위 수성…""2분기 D램값 58∼63% 상승""",IT
"“어르신, 앉으세요” 동년배가 자리 양보했다…차이는 세포 나이?",IT
[DD퇴근길] 가죽 재킷 형님 젠슨 황의 네이버 사랑,IT
"“우리가 진짜 뉴토끼”… 긴급차단 시행했는데, 불법 웹툰 사이트 더 늘어",IT
"이재용 회장, 삼성호암상 5년 연속 참석…묵묵히 '인재 철학' 계승",IT
"젠슨 황, 이번주 방한…성수동 삼겹살 회동 추진",IT
엔비디아 협력부터 국방 AX까지...AI 존재감 키우는 네이버,IT
"퀄컴 ""에이전틱 AI, 모든 디지털 경험의 중심""",IT
"'상장 10년 만에 첫 상한가' 삼성SDS, 'AI 인프라'로 기업가치 재평가",IT
"버거킹 가격 올리고, 굽네 중량 줄이고…외식계 ""버틸만큼 버텼다""",IT
韓 게임사 다음 전장은 ‘로봇 두뇌’… 한화·포스코·현대로템과 맞손,IT
"수학계 80년 난제 풀어낸 AI, 생각의 ‘차원’이 달랐다",IT
"젠슨 황 ""인간 위한 CPU 아닌 AI용 CPU 만든다""(종합)",IT
"[컴퓨텍스 2026] ""휴대용 게임 핵심은 최적화 경험""…인텔 ‘아크 G3’, AMD에 도전장",IT
"엔비디아-폭스콘, 대만 의료기관에 '피지컬 AI' 투입",IT
